# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# THE DRAWN LINE, not the database waypoints, and that is the whole
# point: the core measures road access against the line the player
# SEES, and the sheets and the layer draw this same smoothing. A road
# the core believes is ten metres from where it is drawn refuses a
# building the player can see standing on the verge.
# kind=path is NOT road access (unit rules §12): a cart does not pass.
# the first column is `road` and not `key`: one road is many rows, and
# to the core's loader a column named `key` means one row per entity.
# THIS IS THE SEED, NOT THE WHOLE SUBJECT. Roads that come with the
# map live here; roads the player lays are the core's own and live in
# the save. This file never grows by play.
road,kind,removable,seq,node,x_m,y_m,mark
road_hayfield,road,1,36,0,7646.9,9455.0,
road_hayfield,road,1,37,0,7634.7,9447.9,
road_hayfield,road,1,38,0,7622.5,9440.8,
road_hayfield,road,1,39,0,7610.3,9433.5,
road_hayfield,road,1,40,0,7598.1,9426.2,
road_hayfield,road,1,41,0,7586.0,9418.9,
road_hayfield,road,1,42,0,7573.8,9411.5,
road_hayfield,road,1,43,0,7561.6,9404.1,
road_hayfield,road,1,44,0,7549.4,9396.8,
road_hayfield,road,1,45,0,7537.2,9389.5,
road_hayfield,road,1,46,0,7524.8,9382.2,
road_hayfield,road,1,47,0,7512.5,9375.1,
road_hayfield,road,1,48,1,7500.0,9368.0,
road_hayfield,road,1,49,0,7487.5,9360.9,
road_hayfield,road,1,50,0,7475.0,9353.7,
road_hayfield,road,1,51,0,7462.5,9346.4,
road_hayfield,road,1,52,0,7450.0,9339.0,
road_hayfield,road,1,53,0,7437.5,9331.5,
road_hayfield,road,1,54,0,7425.0,9323.9,
road_hayfield,road,1,55,0,7412.5,9316.3,
road_hayfield,road,1,56,0,7400.0,9308.6,
road_hayfield,road,1,57,0,7387.5,9300.9,
road_hayfield,road,1,58,0,7375.0,9293.1,
road_hayfield,road,1,59,0,7362.5,9285.3,
road_hayfield,road,1,60,0,7350.0,9277.5,
road_hayfield,road,1,61,0,7337.5,9269.7,
road_hayfield,road,1,62,0,7325.0,9261.9,
road_hayfield,road,1,63,0,7312.5,9254.2,
road_hayfield,road,1,64,0,7300.0,9246.5,
road_hayfield,road,1,65,0,7287.5,9238.9,
road_hayfield,road,1,66,0,7275.0,9231.3,
road_hayfield,road,1,67,0,7262.5,9223.8,
road_hayfield,road,1,68,0,7250.0,9216.4,
road_hayfield,road,1,69,0,7237.5,9209.1,
road_hayfield,road,1,70,0,7225.0,9202.0,
road_hayfield,road,1,71,0,7212.5,9194.9,
road_hayfield,road,1,72,1,7200.0,9188.0,
road_hayfield,road,1,73,0,7187.5,9181.2,
road_hayfield,road,1,74,0,7175.0,9174.4,
road_hayfield,road,1,75,0,7162.5,9167.6,
road_hayfield,road,1,76,0,7150.0,9160.9,
road_hayfield,road,1,77,0,7137.5,9154.2,
road_hayfield,road,1,78,0,7125.0,9147.5,
road_hayfield,road,1,79,0,7112.5,9140.9,
road_hayfield,road,1,80,0,7100.0,9134.4,
road_hayfield,road,1,81,0,7087.5,9127.9,
road_hayfield,road,1,82,0,7075.0,9121.4,
road_hayfield,road,1,83,0,7062.5,9115.1,
road_hayfield,road,1,84,0,7050.0,9108.8,
road_hayfield,road,1,85,0,7037.5,9102.5,
road_hayfield,road,1,86,0,7025.0,9096.4,
road_hayfield,road,1,87,0,7012.5,9090.3,
road_hayfield,road,1,88,0,7000.0,9084.3,
road_hayfield,road,1,89,0,6987.5,9078.4,
road_hayfield,road,1,90,0,6975.0,9072.6,
road_hayfield,road,1,91,0,6962.5,9066.9,
road_hayfield,road,1,92,0,6950.0,9061.3,
road_hayfield,road,1,93,0,6937.5,9055.8,
road_hayfield,road,1,94,0,6925.0,9050.4,
road_hayfield,road,1,95,0,6912.5,9045.1,
road_hayfield,road,1,96,1,6900.0,9040.0,
road_hayfield,road,1,97,0,6887.5,9035.0,
road_hayfield,road,1,98,0,6875.0,9030.2,
road_hayfield,road,1,99,0,6862.5,9025.6,
road_hayfield,road,1,100,0,6850.0,9021.1,
road_hayfield,road,1,101,0,6837.5,9016.8,
road_hayfield,road,1,102,0,6825.0,9012.6,
road_hayfield,road,1,103,0,6812.5,9008.6,
road_hayfield,road,1,104,0,6800.0,9004.6,
road_hayfield,road,1,105,0,6787.5,9000.7,
road_hayfield,road,1,106,0,6775.0,8996.9,
road_hayfield,road,1,107,0,6762.5,8993.2,
road_hayfield,road,1,108,0,6750.0,8989.5,
road_hayfield,road,1,109,0,6737.5,8985.8,
road_hayfield,road,1,110,0,6725.0,8982.2,
road_hayfield,road,1,111,0,6712.5,8978.6,
road_hayfield,road,1,112,0,6700.0,8975.0,
road_hayfield,road,1,113,0,6687.5,8971.3,
road_hayfield,road,1,114,0,6675.0,8967.6,
road_hayfield,road,1,115,0,6662.5,8963.9,
road_hayfield,road,1,116,0,6650.0,8960.1,
road_hayfield,road,1,117,0,6637.5,8956.2,
road_hayfield,road,1,118,0,6625.0,8952.3,
road_hayfield,road,1,119,0,6612.5,8948.2,
road_hayfield,road,1,120,1,6600.0,8944.0,
road_hayfield,road,1,121,0,6587.5,8939.7,
road_hayfield,road,1,122,0,6575.0,8935.2,
road_hayfield,road,1,123,0,6562.5,8930.6,
road_hayfield,road,1,124,0,6550.0,8926.0,
road_hayfield,road,1,125,0,6537.5,8921.2,
road_hayfield,road,1,126,0,6525.0,8916.3,
road_hayfield,road,1,127,0,6512.5,8911.4,
road_hayfield,road,1,128,0,6500.0,8906.5,
road_hayfield,road,1,129,0,6487.5,8901.6,
road_hayfield,road,1,130,0,6475.0,8896.6,
road_hayfield,road,1,131,0,6462.5,8891.7,
road_hayfield,road,1,132,0,6450.0,8886.8,
road_hayfield,road,1,133,0,6437.5,8881.9,
road_hayfield,road,1,134,0,6425.0,8877.1,
road_hayfield,road,1,135,0,6412.5,8872.3,
road_hayfield,road,1,136,0,6400.0,8867.7,
road_hayfield,road,1,137,0,6387.5,8863.2,
road_hayfield,road,1,138,0,6375.0,8858.8,
road_hayfield,road,1,139,0,6362.5,8854.5,
road_hayfield,road,1,140,0,6350.0,8850.4,
road_hayfield,road,1,141,0,6337.5,8846.5,
road_hayfield,road,1,142,0,6325.0,8842.8,
road_hayfield,road,1,143,0,6312.5,8839.3,
road_hayfield,road,1,144,1,6300.0,8836.0,
road_hayfield,road,1,145,0,6287.5,8833.1,
road_hayfield,road,1,146,0,6275.0,8830.5,
road_hayfield,road,1,147,0,6262.5,8828.3,
road_hayfield,road,1,148,0,6250.0,8826.5,
road_hayfield,road,1,149,0,6237.5,8824.9,
road_hayfield,road,1,150,0,6225.0,8823.6,
road_hayfield,road,1,151,0,6212.5,8822.5,
road_hayfield,road,1,152,0,6200.0,8821.5,
road_hayfield,road,1,153,0,6187.5,8820.6,
road_hayfield,road,1,154,0,6175.0,8819.8,
road_hayfield,road,1,155,0,6162.5,8819.0,
road_hayfield,road,1,156,0,6150.0,8818.2,
road_hayfield,road,1,157,0,6137.5,8817.4,
road_hayfield,road,1,158,0,6125.0,8816.5,
road_hayfield,road,1,159,0,6112.5,8815.4,
road_hayfield,road,1,160,0,6100.0,8814.1,
road_hayfield,road,1,161,0,6087.5,8812.6,
road_hayfield,road,1,162,0,6075.0,8810.8,
road_hayfield,road,1,163,0,6062.5,8808.7,
road_hayfield,road,1,164,0,6050.0,8806.2,
road_hayfield,road,1,165,0,6037.5,8803.4,
road_hayfield,road,1,166,0,6025.0,8800.1,
road_hayfield,road,1,167,0,6012.5,8796.3,
road_hayfield,road,1,168,1,6000.0,8792.0,
road_hayfield,road,1,169,0,5987.5,8787.2,
road_hayfield,road,1,170,0,5975.0,8782.1,
road_hayfield,road,1,171,0,5962.5,8776.6,
road_hayfield,road,1,172,0,5950.0,8770.8,
road_hayfield,road,1,173,0,5937.5,8764.6,
road_hayfield,road,1,174,0,5925.0,8758.2,
road_hayfield,road,1,175,0,5912.5,8751.5,
road_hayfield,road,1,176,0,5900.0,8744.6,
road_hayfield,road,1,177,0,5887.5,8737.4,
road_hayfield,road,1,178,0,5875.0,8730.0,
road_hayfield,road,1,179,0,5862.5,8722.5,
road_hayfield,road,1,180,0,5850.0,8714.8,
road_hayfield,road,1,181,0,5837.5,8706.9,
road_hayfield,road,1,182,0,5825.0,8698.9,
road_hayfield,road,1,183,0,5812.5,8690.7,
road_hayfield,road,1,184,0,5800.0,8682.5,
road_hayfield,road,1,185,0,5787.5,8674.2,
road_hayfield,road,1,186,0,5775.0,8665.9,
road_hayfield,road,1,187,0,5762.5,8657.5,
road_hayfield,road,1,188,0,5750.0,8649.2,
road_hayfield,road,1,189,0,5737.5,8640.8,
road_hayfield,road,1,190,0,5725.0,8632.5,
road_hayfield,road,1,191,0,5712.5,8624.2,
road_hayfield,road,1,192,1,5700.0,8616.0,
road_hayfield,road,1,193,0,5687.5,8607.8,
road_hayfield,road,1,194,0,5675.0,8599.5,
road_hayfield,road,1,195,0,5662.5,8591.1,
road_hayfield,road,1,196,0,5650.0,8582.6,
road_hayfield,road,1,197,0,5637.5,8574.0,
road_hayfield,road,1,198,0,5625.0,8565.4,
road_hayfield,road,1,199,0,5612.5,8556.6,
road_hayfield,road,1,200,0,5600.0,8547.9,
road_hayfield,road,1,201,0,5587.5,8539.0,
road_hayfield,road,1,202,0,5575.0,8530.1,
road_hayfield,road,1,203,0,5562.5,8521.1,
road_hayfield,road,1,204,0,5550.0,8512.0,
road_hayfield,road,1,205,0,5537.5,8502.9,
road_hayfield,road,1,206,0,5525.0,8493.7,
road_hayfield,road,1,207,0,5512.5,8484.5,
road_hayfield,road,1,208,0,5500.0,8475.3,
road_hayfield,road,1,209,0,5487.5,8466.0,
road_hayfield,road,1,210,0,5475.0,8456.6,
road_hayfield,road,1,211,0,5462.5,8447.3,
road_hayfield,road,1,212,0,5450.0,8437.9,
road_hayfield,road,1,213,0,5437.5,8428.4,
road_hayfield,road,1,214,0,5425.0,8419.0,
road_hayfield,road,1,215,0,5412.5,8409.5,
road_hayfield,road,1,216,1,5400.0,8400.0,
road_hayfield,road,1,217,0,5387.5,8390.5,
road_hayfield,road,1,218,0,5375.0,8380.9,
road_hayfield,road,1,219,0,5362.5,8371.3,
road_hayfield,road,1,220,0,5350.0,8361.7,
road_hayfield,road,1,221,0,5337.5,8352.0,
road_hayfield,road,1,222,0,5325.0,8342.2,
road_hayfield,road,1,223,0,5312.5,8332.5,
road_hayfield,road,1,224,0,5300.0,8322.7,
road_hayfield,road,1,225,0,5287.5,8312.8,
road_hayfield,road,1,226,0,5275.0,8302.9,
road_hayfield,road,1,227,0,5262.5,8293.0,
road_hayfield,road,1,228,0,5250.0,8283.0,
road_hayfield,road,1,229,0,5237.5,8273.0,
road_hayfield,road,1,230,0,5225.0,8262.9,
road_hayfield,road,1,231,0,5212.5,8252.8,
road_hayfield,road,1,232,0,5200.0,8242.7,
road_hayfield,road,1,233,0,5187.5,8232.5,
road_hayfield,road,1,234,0,5175.0,8222.2,
road_hayfield,road,1,235,0,5162.5,8212.0,
road_hayfield,road,1,236,0,5150.0,8201.7,
road_hayfield,road,1,237,0,5137.5,8191.3,
road_hayfield,road,1,238,0,5125.0,8180.9,
road_hayfield,road,1,239,0,5112.5,8170.5,
road_hayfield,road,1,240,1,5100.0,8160.0,
road_hayfield,road,1,241,0,5087.5,8149.5,
road_hayfield,road,1,242,0,5075.0,8138.9,
road_hayfield,road,1,243,0,5062.5,8128.2,
road_hayfield,road,1,244,0,5050.0,8117.4,
road_hayfield,road,1,245,0,5037.5,8106.6,
road_hayfield,road,1,246,0,5025.0,8095.8,
road_hayfield,road,1,247,0,5012.5,8084.9,
road_hayfield,road,1,248,0,5000.0,8073.9,
road_hayfield,road,1,249,0,4987.5,8062.9,
road_hayfield,road,1,250,0,4975.0,8051.9,
road_hayfield,road,1,251,0,4962.5,8040.8,
road_hayfield,road,1,252,0,4950.0,8029.8,
road_hayfield,road,1,253,0,4937.5,8018.6,
road_hayfield,road,1,254,0,4925.0,8007.5,
road_hayfield,road,1,255,0,4912.5,7996.3,
road_hayfield,road,1,256,0,4900.0,7985.2,
road_hayfield,road,1,257,0,4887.5,7974.0,
road_hayfield,road,1,258,0,4875.0,7962.8,
road_hayfield,road,1,259,0,4862.5,7951.7,
road_hayfield,road,1,260,0,4850.0,7940.5,
road_hayfield,road,1,261,0,4837.5,7929.4,
road_hayfield,road,1,262,0,4825.0,7918.2,
road_hayfield,road,1,263,0,4812.5,7907.1,
road_hayfield,road,1,264,1,4800.0,7896.0,
road_hayfield,road,1,265,0,4787.3,7884.7,
road_hayfield,road,1,266,0,4774.0,7873.0,
road_hayfield,road,1,267,0,4760.4,7860.9,
road_hayfield,road,1,268,0,4746.5,7848.5,
road_hayfield,road,1,269,0,4732.3,7835.8,
road_hayfield,road,1,270,0,4718.0,7823.0,
road_hayfield,road,1,271,0,4703.5,7810.1,
road_hayfield,road,1,272,0,4688.9,7797.0,
road_hayfield,road,1,273,0,4674.3,7784.0,
road_hayfield,road,1,274,0,4659.8,7771.0,
road_hayfield,road,1,275,0,4645.4,7758.2,
road_hayfield,road,1,276,0,4631.2,7745.5,
road_hayfield,road,1,277,0,4617.3,7733.0,
road_hayfield,road,1,278,0,4603.7,7720.9,
road_hayfield,road,1,279,0,4590.5,7709.0,
road_hayfield,road,1,280,0,4577.8,7697.6,
road_hayfield,road,1,281,0,4565.5,7686.7,
road_hayfield,road,1,282,0,4553.9,7676.2,
road_hayfield,road,1,283,0,4542.9,7666.4,
road_hayfield,road,1,284,0,4532.6,7657.2,
road_hayfield,road,1,285,0,4523.1,7648.7,
road_hayfield,road,1,286,0,4514.5,7641.0,
road_hayfield,road,1,287,0,4506.8,7634.0,
road_hayfield,road,1,288,1,4500.0,7628.0,
road_lesnoy_spur,road,1,0,1,11100.0,7360.0,
road_lesnoy_spur,road,1,1,0,11102.3,7368.8,
road_lesnoy_spur,road,1,2,0,11105.0,7379.0,
road_lesnoy_spur,road,1,3,0,11108.1,7390.5,
road_lesnoy_spur,road,1,4,0,11111.5,7403.1,
road_lesnoy_spur,road,1,5,0,11115.2,7416.8,
road_lesnoy_spur,road,1,6,0,11119.1,7431.5,
road_lesnoy_spur,road,1,7,0,11123.4,7447.0,
road_lesnoy_spur,road,1,8,0,11127.8,7463.3,
road_lesnoy_spur,road,1,9,0,11132.4,7480.3,
road_lesnoy_spur,road,1,10,0,11137.1,7497.9,
road_lesnoy_spur,road,1,11,0,11142.0,7515.9,
road_lesnoy_spur,road,1,12,0,11146.9,7534.4,
road_lesnoy_spur,road,1,13,0,11151.8,7553.1,
road_lesnoy_spur,road,1,14,0,11156.8,7572.0,
road_lesnoy_spur,road,1,15,0,11161.8,7591.0,
road_lesnoy_spur,road,1,16,0,11166.7,7610.0,
road_lesnoy_spur,road,1,17,0,11171.5,7628.9,
road_lesnoy_spur,road,1,18,0,11176.2,7647.6,
road_lesnoy_spur,road,1,19,0,11180.7,7666.0,
road_lesnoy_spur,road,1,20,0,11185.1,7684.0,
road_lesnoy_spur,road,1,21,0,11189.2,7701.5,
road_lesnoy_spur,road,1,22,0,11193.1,7718.4,
road_lesnoy_spur,road,1,23,0,11196.7,7734.6,
road_lesnoy_spur,road,1,24,1,11200.0,7750.0,
road_lesnoy_spur,road,1,25,0,11203.1,7765.2,
road_lesnoy_spur,road,1,26,0,11206.1,7780.7,
road_lesnoy_spur,road,1,27,0,11209.0,7796.4,
road_lesnoy_spur,road,1,28,0,11211.8,7812.3,
road_lesnoy_spur,road,1,29,0,11214.5,7828.3,
road_lesnoy_spur,road,1,30,0,11217.2,7844.5,
road_lesnoy_spur,road,1,31,0,11219.7,7860.6,
road_lesnoy_spur,road,1,32,0,11222.2,7876.7,
road_lesnoy_spur,road,1,33,0,11224.6,7892.6,
road_lesnoy_spur,road,1,34,0,11226.9,7908.5,
road_lesnoy_spur,road,1,35,0,11229.1,7924.1,
road_lesnoy_spur,road,1,36,0,11231.2,7939.4,
road_lesnoy_spur,road,1,37,0,11233.3,7954.4,
road_lesnoy_spur,road,1,38,0,11235.2,7968.9,
road_lesnoy_spur,road,1,39,0,11237.1,7983.1,
road_lesnoy_spur,road,1,40,0,11238.9,7996.7,
road_lesnoy_spur,road,1,41,0,11240.6,8009.7,
road_lesnoy_spur,road,1,42,0,11242.2,8022.1,
road_lesnoy_spur,road,1,43,0,11243.7,8033.8,
road_lesnoy_spur,road,1,44,0,11245.1,8044.8,
road_lesnoy_spur,road,1,45,0,11246.5,8055.0,
road_lesnoy_spur,road,1,46,0,11247.7,8064.2,
road_lesnoy_spur,road,1,47,0,11248.9,8072.6,
road_lesnoy_spur,road,1,48,1,11250.0,8080.0,
road_new_village,road,1,0,1,9250.0,9300.0,
road_new_village,road,1,1,0,9249.6,9295.5,
road_new_village,road,1,2,0,9249.2,9290.3,
road_new_village,road,1,3,0,9248.8,9284.6,
road_new_village,road,1,4,0,9248.4,9278.2,
road_new_village,road,1,5,0,9248.0,9271.4,
road_new_village,road,1,6,0,9247.6,9264.1,
road_new_village,road,1,7,0,9247.1,9256.3,
road_new_village,road,1,8,0,9246.7,9248.1,
road_new_village,road,1,9,0,9246.2,9239.6,
road_new_village,road,1,10,0,9245.6,9230.8,
road_new_village,road,1,11,0,9245.0,9221.8,
road_new_village,road,1,12,0,9244.4,9212.5,
road_new_village,road,1,13,0,9243.7,9203.0,
road_new_village,road,1,14,0,9242.9,9193.5,
road_new_village,road,1,15,0,9242.0,9183.8,
road_new_village,road,1,16,0,9241.1,9174.1,
road_new_village,road,1,17,0,9240.1,9164.4,
road_new_village,road,1,18,0,9239.0,9154.7,
road_new_village,road,1,19,0,9237.8,9145.1,
road_new_village,road,1,20,0,9236.5,9135.6,
road_new_village,road,1,21,0,9235.0,9126.4,
road_new_village,road,1,22,0,9233.5,9117.3,
road_new_village,road,1,23,0,9231.8,9108.5,
road_new_village,road,1,24,1,9230.0,9100.0,
road_new_village,road,1,25,0,9228.0,9091.7,
road_new_village,road,1,26,0,9225.9,9083.3,
road_new_village,road,1,27,0,9223.7,9074.9,
road_new_village,road,1,28,0,9221.3,9066.4,
road_new_village,road,1,29,0,9218.9,9058.0,
road_new_village,road,1,30,0,9216.2,9049.5,
road_new_village,road,1,31,0,9213.5,9041.1,
road_new_village,road,1,32,0,9210.7,9032.6,
road_new_village,road,1,33,0,9207.9,9024.1,
road_new_village,road,1,34,0,9204.9,9015.7,
road_new_village,road,1,35,0,9201.8,9007.2,
road_new_village,road,1,36,0,9198.8,8998.8,
road_new_village,road,1,37,0,9195.6,8990.3,
road_new_village,road,1,38,0,9192.4,8981.9,
road_new_village,road,1,39,0,9189.2,8973.5,
road_new_village,road,1,40,0,9185.9,8965.2,
road_new_village,road,1,41,0,9182.7,8956.9,
road_new_village,road,1,42,0,9179.4,8948.6,
road_new_village,road,1,43,0,9176.1,8940.4,
road_new_village,road,1,44,0,9172.8,8932.2,
road_new_village,road,1,45,0,9169.6,8924.0,
road_new_village,road,1,46,0,9166.3,8916.0,
road_new_village,road,1,47,0,9163.1,8908.0,
road_new_village,road,1,48,1,9160.0,8900.0,
road_new_village,road,1,49,0,9156.8,8892.0,
road_new_village,road,1,50,0,9153.4,8883.7,
road_new_village,road,1,51,0,9149.9,8875.3,
road_new_village,road,1,52,0,9146.3,8866.8,
road_new_village,road,1,53,0,9142.6,8858.1,
road_new_village,road,1,54,0,9138.8,8849.4,
road_new_village,road,1,55,0,9135.0,8840.6,
road_new_village,road,1,56,0,9131.1,8831.9,
road_new_village,road,1,57,0,9127.2,8823.1,
road_new_village,road,1,58,0,9123.3,8814.5,
road_new_village,road,1,59,0,9119.5,8805.9,
road_new_village,road,1,60,0,9115.6,8797.5,
road_new_village,road,1,61,0,9111.9,8789.3,
road_new_village,road,1,62,0,9108.2,8781.2,
road_new_village,road,1,63,0,9104.6,8773.4,
road_new_village,road,1,64,0,9101.1,8765.9,
road_new_village,road,1,65,0,9097.8,8758.7,
road_new_village,road,1,66,0,9094.6,8751.9,
road_new_village,road,1,67,0,9091.6,8745.4,
road_new_village,road,1,68,0,9088.8,8739.4,
road_new_village,road,1,69,0,9086.2,8733.8,
road_new_village,road,1,70,0,9083.9,8728.6,
road_new_village,road,1,71,0,9081.8,8724.0,
road_new_village,road,1,72,1,9080.0,8720.0,
road_north_forest,road,1,0,1,7900.0,10300.0,junction
road_north_forest,road,1,1,0,7888.8,10297.3,
road_north_forest,road,1,2,0,7876.2,10294.3,
road_north_forest,road,1,3,0,7862.1,10290.9,
road_north_forest,road,1,4,0,7846.8,10287.3,
road_north_forest,road,1,5,0,7830.2,10283.3,
road_north_forest,road,1,6,0,7812.5,10279.1,
road_north_forest,road,1,7,0,7793.8,10274.7,
road_north_forest,road,1,8,0,7774.1,10270.0,
road_north_forest,road,1,9,0,7753.5,10265.1,
road_north_forest,road,1,10,0,7732.2,10260.0,
road_north_forest,road,1,11,0,7710.1,10254.8,
road_north_forest,road,1,12,0,7687.5,10249.4,
road_north_forest,road,1,13,0,7664.3,10243.8,
road_north_forest,road,1,14,0,7640.7,10238.2,
road_north_forest,road,1,15,0,7616.8,10232.5,
road_north_forest,road,1,16,0,7592.6,10226.7,
road_north_forest,road,1,17,0,7568.2,10220.8,
road_north_forest,road,1,18,0,7543.8,10214.9,
road_north_forest,road,1,19,0,7519.3,10209.0,
road_north_forest,road,1,20,0,7494.9,10203.1,
road_north_forest,road,1,21,0,7470.7,10197.3,
road_north_forest,road,1,22,0,7446.8,10191.4,
road_north_forest,road,1,23,0,7423.2,10185.7,
road_north_forest,road,1,24,1,7400.0,10180.0,
road_north_forest,road,1,25,0,7376.9,10174.3,
road_north_forest,road,1,26,0,7353.5,10168.6,
road_north_forest,road,1,27,0,7329.8,10162.7,
road_north_forest,road,1,28,0,7305.8,10156.7,
road_north_forest,road,1,29,0,7281.5,10150.7,
road_north_forest,road,1,30,0,7257.0,10144.6,
road_north_forest,road,1,31,0,7232.3,10138.4,
road_north_forest,road,1,32,0,7207.4,10132.2,
road_north_forest,road,1,33,0,7182.3,10125.9,
road_north_forest,road,1,34,0,7157.1,10119.6,
road_north_forest,road,1,35,0,7131.7,10113.3,
road_north_forest,road,1,36,0,7106.2,10106.9,
road_north_forest,road,1,37,0,7080.7,10100.5,
road_north_forest,road,1,38,0,7055.1,10094.0,
road_north_forest,road,1,39,0,7029.4,10087.6,
road_north_forest,road,1,40,0,7003.7,10081.1,
road_north_forest,road,1,41,0,6978.0,10074.7,
road_north_forest,road,1,42,0,6952.3,10068.2,
road_north_forest,road,1,43,0,6926.7,10061.8,
road_north_forest,road,1,44,0,6901.2,10055.3,
road_north_forest,road,1,45,0,6875.7,10049.0,
road_north_forest,road,1,46,0,6850.3,10042.6,
road_north_forest,road,1,47,0,6825.1,10036.3,
road_north_forest,road,1,48,1,6800.0,10030.0,
road_north_forest,road,1,49,0,6775.0,10023.7,
road_north_forest,road,1,50,0,6750.0,10017.4,
road_north_forest,road,1,51,0,6725.0,10011.0,
road_north_forest,road,1,52,0,6700.0,10004.7,
road_north_forest,road,1,53,0,6675.0,9998.2,
road_north_forest,road,1,54,0,6650.0,9991.8,
road_north_forest,road,1,55,0,6625.0,9985.3,
road_north_forest,road,1,56,0,6600.0,9978.9,
road_north_forest,road,1,57,0,6575.0,9972.4,
road_north_forest,road,1,58,0,6550.0,9966.0,
road_north_forest,road,1,59,0,6525.0,9959.5,
road_north_forest,road,1,60,0,6500.0,9953.1,
road_north_forest,road,1,61,0,6475.0,9946.7,
road_north_forest,road,1,62,0,6450.0,9940.4,
road_north_forest,road,1,63,0,6425.0,9934.1,
road_north_forest,road,1,64,0,6400.0,9927.8,
road_north_forest,road,1,65,0,6375.0,9921.6,
road_north_forest,road,1,66,0,6350.0,9915.4,
road_north_forest,road,1,67,0,6325.0,9909.3,
road_north_forest,road,1,68,0,6300.0,9903.3,
road_north_forest,road,1,69,0,6275.0,9897.3,
road_north_forest,road,1,70,0,6250.0,9891.4,
road_north_forest,road,1,71,0,6225.0,9885.7,
road_north_forest,road,1,72,1,6200.0,9880.0,
road_north_forest,road,1,73,0,6175.0,9874.4,
road_north_forest,road,1,74,0,6150.0,9868.8,
road_north_forest,road,1,75,0,6125.0,9863.2,
road_north_forest,road,1,76,0,6100.0,9857.6,
road_north_forest,road,1,77,0,6075.0,9852.0,
road_north_forest,road,1,78,0,6050.0,9846.5,
road_north_forest,road,1,79,0,6025.0,9841.0,
road_north_forest,road,1,80,0,6000.0,9835.6,
road_north_forest,road,1,81,0,5975.0,9830.2,
road_north_forest,road,1,82,0,5950.0,9824.8,
road_north_forest,road,1,83,0,5925.0,9819.6,
road_north_forest,road,1,84,0,5900.0,9814.4,
road_north_forest,road,1,85,0,5875.0,9809.3,
road_north_forest,road,1,86,0,5850.0,9804.2,
road_north_forest,road,1,87,0,5825.0,9799.3,
road_north_forest,road,1,88,0,5800.0,9794.4,
road_north_forest,road,1,89,0,5775.0,9789.7,
road_north_forest,road,1,90,0,5750.0,9785.1,
road_north_forest,road,1,91,0,5725.0,9780.6,
road_north_forest,road,1,92,0,5700.0,9776.2,
road_north_forest,road,1,93,0,5675.0,9771.9,
road_north_forest,road,1,94,0,5650.0,9767.8,
road_north_forest,road,1,95,0,5625.0,9763.8,
road_north_forest,road,1,96,1,5600.0,9760.0,
road_north_forest,road,1,97,0,5574.5,9756.3,
road_north_forest,road,1,98,0,5548.1,9752.7,
road_north_forest,road,1,99,0,5520.9,9749.2,
road_north_forest,road,1,100,0,5493.1,9745.8,
road_north_forest,road,1,101,0,5464.7,9742.6,
road_north_forest,road,1,102,0,5435.9,9739.4,
road_north_forest,road,1,103,0,5406.9,9736.3,
road_north_forest,road,1,104,0,5377.8,9733.3,
road_north_forest,road,1,105,0,5348.6,9730.5,
road_north_forest,road,1,106,0,5319.6,9727.7,
road_north_forest,road,1,107,0,5290.9,9725.1,
road_north_forest,road,1,108,0,5262.5,9722.5,
road_north_forest,road,1,109,0,5234.7,9720.1,
road_north_forest,road,1,110,0,5207.5,9717.7,
road_north_forest,road,1,111,0,5181.1,9715.5,
road_north_forest,road,1,112,0,5155.6,9713.3,
road_north_forest,road,1,113,0,5131.1,9711.3,
road_north_forest,road,1,114,0,5107.8,9709.4,
road_north_forest,road,1,115,0,5085.8,9707.6,
road_north_forest,road,1,116,0,5065.3,9705.8,
road_north_forest,road,1,117,0,5046.3,9704.2,
road_north_forest,road,1,118,0,5029.0,9702.7,
road_north_forest,road,1,119,0,5013.5,9701.3,
road_north_forest,road,1,120,1,5000.0,9700.0,forest
road_resort_spur,road,1,0,1,9400.0,7180.0,
road_resort_spur,road,1,1,0,9404.5,7189.5,
road_resort_spur,road,1,2,0,9409.8,7200.5,
road_resort_spur,road,1,3,0,9415.8,7212.9,
road_resort_spur,road,1,4,0,9422.3,7226.5,
road_resort_spur,road,1,5,0,9429.5,7241.3,
road_resort_spur,road,1,6,0,9437.1,7257.1,
road_resort_spur,road,1,7,0,9445.2,7273.9,
road_resort_spur,road,1,8,0,9453.7,7291.5,
road_resort_spur,road,1,9,0,9462.5,7309.8,
road_resort_spur,road,1,10,0,9471.7,7328.8,
road_resort_spur,road,1,11,0,9481.1,7348.2,
road_resort_spur,road,1,12,0,9490.6,7368.1,
road_resort_spur,road,1,13,0,9500.3,7388.3,
road_resort_spur,road,1,14,0,9510.1,7408.7,
road_resort_spur,road,1,15,0,9519.9,7429.2,
road_resort_spur,road,1,16,0,9529.6,7449.6,
road_resort_spur,road,1,17,0,9539.3,7470.0,
road_resort_spur,road,1,18,0,9548.8,7490.1,
road_resort_spur,road,1,19,0,9558.2,7509.9,
road_resort_spur,road,1,20,0,9567.2,7529.2,
road_resort_spur,road,1,21,0,9576.0,7548.0,
road_resort_spur,road,1,22,0,9584.4,7566.1,
road_resort_spur,road,1,23,0,9592.5,7583.5,
